member_id,amount_due,due_date,payment_date,is_paid,fine_amount
821,94.66,2024-02-15,2024-03-04,True,0.0
821,138.57,2024-06-28,,False,41.83
822,149.05,2024-10-13,,False,6.66
822,146.53,2024-04-21,2024-04-25,True,0.0
823,165.95,2024-02-03,,False,34.15
823,149.13,2024-08-07,2024-08-29,True,0.0
823,97.45,2023-12-25,2024-01-21,True,0.0
824,154.01,2024-02-08,,False,35.29
824,193.84,2024-10-10,2024-11-01,True,0.0
824,96.56,2024-01-09,,False,21.02
824,178.3,2024-07-30,,False,24.07
825,85.2,2024-09-05,2024-09-20,True,0.0
825,199.85,2024-03-17,2024-03-21,True,0.0
825,74.64,2024-04-23,2024-05-07,True,0.0
825,198.71,2024-01-07,,False,16.75
825,190.81,2024-04-08,,False,34.83
826,88.38,2024-11-07,,False,17.06
827,52.95,2024-10-21,2024-11-01,True,0.0
827,140.08,2024-09-14,2024-09-27,True,0.0
827,70.21,2024-12-02,2024-12-29,True,0.0
827,95.09,2024-03-22,,False,36.46
828,137.93,2024-03-26,,False,17.92
828,195.59,2024-06-16,2024-07-12,True,0.0
828,108.54,2023-12-25,2024-01-15,True,0.0
828,155.37,2024-03-18,,False,45.67
828,160.89,2024-04-13,2024-04-16,True,0.0
829,170.73,2024-10-28,,False,9.66
829,69.37,2024-06-15,,False,28.98
829,116.74,2024-01-16,,False,30.46
829,167.53,2024-08-31,,False,31.26
830,195.16,2024-11-06,,False,41.47
831,71.69,2024-01-25,,False,38.49
832,156.1,2024-11-01,2024-11-27,True,0.0
832,190.33,2024-04-18,,False,14.69
832,54.55,2024-04-01,,False,31.4
832,82.7,2024-08-18,,False,44.19
833,141.92,2024-01-21,2024-02-04,True,0.0
833,81.27,2024-10-05,2024-10-18,True,0.0
833,119.08,2024-01-19,,False,20.91
833,72.62,2024-01-22,,False,48.91
834,92.34,2024-04-02,2024-04-17,True,0.0
834,191.63,2024-05-04,2024-05-10,True,0.0
835,199.7,2024-08-03,,False,18.68
835,80.66,2023-12-29,2023-12-30,True,0.0
835,192.04,2024-08-25,2024-09-15,True,0.0
836,182.48,2024-08-26,2024-09-13,True,0.0
836,119.77,2024-06-19,,False,23.12
837,151.02,2024-09-27,,False,11.51
837,114.21,2024-03-14,,False,23.4
838,193.92,2024-11-11,2024-12-11,True,0.0
838,97.7,2024-07-03,2024-07-29,True,0.0
838,101.8,2024-01-08,2024-01-17,True,0.0
838,104.69,2024-04-09,2024-04-26,True,0.0
838,69.44,2024-02-27,,False,22.37
839,184.85,2024-01-23,,False,9.21
839,54.82,2024-04-24,,False,20.95
840,122.04,2024-08-13,2024-08-26,True,0.0
841,133.2,2024-05-02,2024-05-12,True,0.0
842,100.13,2024-01-18,2024-01-20,True,0.0
842,90.2,2024-03-16,2024-03-31,True,0.0
842,150.28,2024-01-03,,False,15.39
842,78.84,2024-06-15,,False,41.52
843,196.2,2024-02-21,,False,6.68
843,140.24,2024-07-01,2024-07-16,True,0.0
843,144.14,2024-10-17,,False,24.74
844,96.8,2024-10-31,,False,28.11
844,91.54,2024-06-27,,False,24.04
844,190.26,2024-03-17,2024-03-23,True,0.0
844,96.74,2024-02-19,2024-02-20,True,0.0
845,73.96,2024-10-09,,False,26.47
845,56.92,2024-05-30,,False,24.33
845,103.22,2024-08-06,2024-09-02,True,0.0
845,139.06,2024-03-09,,False,10.58
845,51.0,2024-03-18,2024-04-05,True,0.0
846,150.64,2024-09-05,,False,47.99
846,89.75,2024-02-07,2024-02-15,True,0.0
846,130.84,2023-12-11,2024-01-10,True,0.0
847,124.17,2024-05-17,2024-06-10,True,0.0
847,70.75,2024-08-19,,False,19.57
847,197.4,2024-03-10,,False,45.42
847,64.15,2024-04-04,,False,20.12
848,194.09,2024-04-02,,False,19.13
848,164.71,2023-12-09,2024-01-07,True,0.0
849,191.45,2024-07-18,,False,32.39
849,79.83,2024-01-11,2024-02-04,True,0.0
850,138.08,2024-05-11,2024-05-22,True,0.0
850,109.54,2024-09-11,,False,25.18
851,66.4,2024-02-22,,False,14.73
851,114.6,2024-10-30,2024-11-14,True,0.0
852,64.9,2024-10-25,2024-11-04,True,0.0
853,142.09,2024-03-24,2024-04-15,True,0.0
853,126.46,2024-07-17,,False,8.93
853,58.91,2024-09-19,,False,12.06
853,197.03,2024-06-14,,False,33.77
854,169.82,2024-01-25,2024-01-29,True,0.0
854,172.08,2024-04-26,2024-05-09,True,0.0
854,178.9,2024-07-09,2024-07-16,True,0.0
854,88.13,2024-02-23,,False,48.24
855,157.92,2024-04-11,,False,49.51
856,77.71,2024-04-06,2024-04-08,True,0.0
856,118.69,2024-04-20,2024-04-25,True,0.0
857,83.89,2024-09-30,2024-10-13,True,0.0
857,127.59,2024-10-28,2024-11-09,True,0.0
857,125.46,2023-12-08,,False,15.28
857,91.39,2024-08-11,,False,14.51
858,175.94,2024-06-22,2024-07-02,True,0.0
858,77.81,2024-01-11,2024-02-09,True,0.0
858,118.73,2024-06-27,,False,37.87
858,106.63,2024-08-11,2024-08-18,True,0.0
858,102.12,2024-09-19,2024-09-25,True,0.0
859,171.1,2024-10-13,2024-10-14,True,0.0
859,52.2,2024-10-22,2024-11-06,True,0.0
860,190.54,2024-02-10,2024-02-15,True,0.0
860,112.86,2024-03-21,,False,18.19
861,81.62,2024-04-23,2024-05-08,True,0.0
862,78.4,2023-12-28,2024-01-22,True,0.0
862,159.72,2024-09-19,2024-09-30,True,0.0
862,96.35,2024-07-06,,False,20.55
863,80.36,2023-12-29,,False,21.94
863,116.4,2024-03-30,,False,16.74
863,132.67,2023-12-22,2023-12-25,True,0.0
863,153.45,2024-02-21,2024-03-12,True,0.0
864,183.9,2023-12-12,,False,13.34
864,193.47,2024-09-02,2024-09-11,True,0.0
865,159.37,2024-08-07,2024-08-27,True,0.0
866,150.32,2024-06-25,2024-07-03,True,0.0
866,112.86,2024-02-19,2024-03-18,True,0.0
866,117.81,2024-06-20,2024-07-17,True,0.0
866,159.34,2024-10-19,2024-10-23,True,0.0
867,95.71,2024-06-10,2024-06-30,True,0.0
868,81.68,2024-07-13,,False,31.67
868,85.66,2024-01-17,2024-01-30,True,0.0
868,122.48,2024-11-09,2024-11-23,True,0.0
868,173.72,2024-01-30,,False,42.03
868,120.76,2024-01-24,2024-02-11,True,0.0
869,142.1,2024-04-02,2024-05-02,True,0.0
869,190.2,2024-10-03,,False,9.88
869,165.36,2024-11-25,2024-12-25,True,0.0
869,198.84,2024-01-18,2024-01-31,True,0.0
870,96.78,2024-04-19,2024-04-25,True,0.0
871,194.62,2024-11-02,,False,22.36
872,175.23,2024-02-11,,False,46.27
872,180.8,2024-02-26,2024-03-04,True,0.0
872,68.72,2023-12-28,2023-12-29,True,0.0
873,136.33,2024-11-23,2024-12-17,True,0.0
874,93.51,2024-05-25,2024-05-26,True,0.0
874,153.85,2024-02-02,2024-02-29,True,0.0
874,67.44,2024-07-25,,False,48.82
874,182.0,2024-03-27,2024-04-16,True,0.0
874,183.48,2024-05-19,,False,22.4
875,62.22,2024-07-01,2024-07-24,True,0.0
876,123.31,2024-07-25,2024-07-26,True,0.0
876,162.89,2024-05-15,2024-06-10,True,0.0
876,139.58,2024-11-18,,False,41.54
877,137.75,2024-07-27,,False,13.86
878,182.05,2024-02-05,,False,16.3
878,99.54,2024-04-17,2024-05-01,True,0.0
878,116.53,2024-01-07,,False,5.88
878,197.63,2024-05-24,,False,15.29
878,120.55,2024-11-28,,False,7.92
879,186.67,2024-02-12,,False,32.82
880,89.53,2024-03-16,,False,13.7
880,93.82,2023-12-20,2024-01-11,True,0.0
880,169.41,2024-04-16,,False,22.96
880,74.09,2024-05-23,,False,11.71
880,50.24,2024-02-28,2024-03-20,True,0.0
881,172.57,2024-05-21,,False,24.32
881,186.04,2024-08-29,2024-09-21,True,0.0
881,171.7,2024-01-06,,False,48.09
881,171.22,2024-01-02,2024-01-25,True,0.0
882,167.34,2024-10-04,,False,12.68
882,87.98,2024-07-19,,False,8.15
882,197.98,2024-08-27,,False,7.97
882,183.69,2024-05-11,,False,44.68
883,100.26,2024-03-23,2024-04-19,True,0.0
883,85.3,2023-12-28,,False,36.11
883,188.48,2024-11-27,,False,43.95
884,91.72,2024-09-04,2024-10-02,True,0.0
884,198.31,2024-05-07,2024-05-30,True,0.0
884,193.67,2023-12-23,2024-01-10,True,0.0
884,113.12,2024-05-02,,False,13.78
885,122.24,2024-08-15,2024-08-25,True,0.0
885,130.27,2024-07-18,2024-08-11,True,0.0
886,127.49,2024-09-28,,False,34.54
886,193.11,2024-08-02,,False,48.95
886,131.42,2024-06-11,2024-06-22,True,0.0
887,118.45,2024-12-05,,False,44.02
888,176.79,2024-09-20,2024-09-22,True,0.0
888,158.36,2024-07-14,,False,24.77
888,115.34,2024-08-30,,False,36.24
888,81.25,2024-05-06,,False,18.25
889,119.02,2024-01-01,2024-01-16,True,0.0
889,194.55,2024-09-08,2024-09-28,True,0.0
890,157.41,2024-05-02,,False,21.71
890,199.76,2024-02-22,,False,32.12
891,192.83,2024-05-15,2024-06-02,True,0.0
891,93.16,2024-09-27,,False,33.16
892,190.85,2024-03-20,2024-04-02,True,0.0
892,108.82,2024-08-25,2024-08-27,True,0.0
893,52.47,2023-12-08,,False,24.24
893,135.97,2024-11-30,2024-12-30,True,0.0
893,76.41,2024-06-09,,False,10.51
894,59.97,2024-05-06,,False,35.29
895,196.79,2023-12-25,,False,14.02
895,183.19,2024-05-02,,False,35.62
895,106.52,2024-03-24,2024-04-12,True,0.0
895,87.55,2024-04-05,2024-04-22,True,0.0
895,65.76,2024-11-07,,False,33.46
896,122.24,2024-09-27,,False,46.2
896,147.47,2024-02-19,2024-03-17,True,0.0
896,127.51,2024-09-26,2024-09-28,True,0.0
896,152.59,2024-03-09,2024-04-07,True,0.0
897,53.81,2024-09-27,2024-09-30,True,0.0
897,138.09,2024-10-05,2024-10-13,True,0.0
897,100.89,2024-08-15,,False,6.54
897,109.59,2024-05-17,,False,17.69
898,124.63,2024-11-08,2024-11-30,True,0.0
898,61.88,2024-04-07,,False,42.8
898,52.33,2024-03-21,,False,30.41
898,82.39,2024-07-21,2024-08-10,True,0.0
898,128.62,2024-05-27,,False,29.92
899,73.58,2024-03-04,,False,45.01
899,192.82,2024-02-17,2024-02-24,True,0.0
899,88.79,2024-07-10,2024-07-19,True,0.0
900,74.67,2024-08-01,,False,32.39
900,104.27,2024-03-12,,False,11.82
900,130.88,2024-03-08,2024-03-31,True,0.0
900,135.89,2024-09-04,2024-09-15,True,0.0
900,123.9,2024-04-01,2024-04-07,True,0.0
901,62.71,2024-09-15,,False,43.34
901,190.37,2024-05-18,,False,16.76
901,130.64,2024-04-26,2024-04-28,True,0.0
901,98.93,2023-12-29,,False,9.39
902,179.14,2024-05-21,,False,12.09
903,102.74,2024-05-25,2024-06-13,True,0.0
904,125.92,2024-10-19,,False,37.86
905,88.58,2024-01-22,2024-01-25,True,0.0
906,123.32,2024-06-12,,False,25.48
906,117.53,2024-06-03,,False,38.38
906,120.13,2024-03-02,2024-03-09,True,0.0
907,121.65,2024-08-08,2024-08-21,True,0.0
907,177.19,2024-03-31,2024-04-14,True,0.0
907,57.28,2024-06-20,,False,20.3
908,168.12,2024-12-03,,False,23.86
909,198.81,2024-10-14,,False,38.94
909,131.81,2024-07-03,,False,37.4
909,195.69,2024-11-04,2024-11-23,True,0.0
909,149.98,2024-11-11,,False,36.12
910,162.5,2024-12-01,2024-12-08,True,0.0
910,103.68,2024-06-16,2024-06-22,True,0.0
910,170.83,2024-05-05,2024-05-08,True,0.0
910,58.85,2024-12-01,,False,45.3
910,84.15,2024-01-12,2024-01-19,True,0.0
911,171.7,2024-08-28,2024-09-10,True,0.0
911,174.09,2024-03-27,2024-04-16,True,0.0
911,153.81,2024-11-02,2024-11-24,True,0.0
911,179.47,2024-03-14,,False,28.3
912,92.09,2024-01-16,2024-01-27,True,0.0
912,74.02,2024-09-07,2024-09-09,True,0.0
912,63.31,2024-01-20,,False,41.6
912,142.89,2024-10-26,,False,7.57
912,125.66,2023-12-14,2024-01-05,True,0.0
913,161.35,2024-07-21,2024-08-12,True,0.0
913,64.1,2024-04-12,,False,34.18
914,150.15,2024-08-22,2024-09-21,True,0.0
914,99.56,2024-04-17,2024-04-23,True,0.0
914,63.59,2024-01-25,2024-02-09,True,0.0
914,162.99,2024-02-17,,False,42.22
914,170.18,2024-02-12,,False,20.74
915,142.42,2024-06-03,,False,17.51
916,101.52,2024-01-19,2024-02-03,True,0.0
917,157.49,2024-08-09,,False,11.71
918,133.47,2024-05-11,2024-06-08,True,0.0
919,138.45,2024-09-21,,False,41.02
919,162.71,2024-04-11,2024-05-09,True,0.0
920,52.73,2024-04-06,,False,22.06
920,192.6,2024-07-19,2024-08-07,True,0.0
920,101.27,2024-01-21,,False,20.75
920,191.23,2024-02-25,2024-03-03,True,0.0
921,139.39,2024-01-07,,False,19.11
921,143.4,2024-02-27,,False,28.14
921,176.02,2024-07-14,,False,28.84
921,55.47,2024-08-26,,False,34.39
921,55.73,2024-07-11,,False,7.17
922,60.9,2024-10-17,,False,46.1
922,76.35,2024-01-03,2024-01-14,True,0.0
922,106.25,2024-02-11,,False,47.12
923,128.78,2024-11-13,2024-12-03,True,0.0
923,158.73,2024-08-01,2024-08-13,True,0.0
923,172.33,2024-04-08,,False,46.33
923,64.8,2024-07-19,,False,42.05
923,157.17,2024-02-11,2024-03-10,True,0.0
924,93.19,2024-07-07,2024-07-13,True,0.0
924,75.17,2024-01-25,2024-01-31,True,0.0
924,199.89,2024-06-05,,False,30.61
925,161.2,2024-04-10,2024-05-05,True,0.0
925,90.38,2024-08-14,2024-08-15,True,0.0
925,111.53,2024-11-24,,False,25.71
926,184.35,2024-11-03,,False,38.79
926,174.09,2024-10-14,,False,11.19
926,187.42,2024-04-12,2024-05-07,True,0.0
926,123.63,2024-09-29,2024-10-10,True,0.0
927,119.0,2024-03-29,2024-04-09,True,0.0
928,192.99,2024-10-22,2024-11-14,True,0.0
929,58.76,2024-08-21,,False,20.1
929,93.53,2024-07-19,,False,8.83
929,152.52,2024-06-22,2024-07-20,True,0.0
930,139.86,2024-01-29,2024-02-23,True,0.0
930,141.04,2024-05-31,2024-06-29,True,0.0
930,78.94,2023-12-29,2024-01-21,True,0.0
931,79.32,2023-12-26,2024-01-04,True,0.0
931,71.74,2024-05-21,,False,44.54
931,123.74,2024-03-05,,False,9.93
932,142.64,2024-10-27,,False,20.01
932,94.86,2024-02-05,2024-02-18,True,0.0
932,97.55,2024-02-28,2024-03-18,True,0.0
933,93.16,2024-08-30,2024-09-21,True,0.0
933,102.94,2024-03-26,,False,18.11
933,103.48,2024-10-20,2024-10-24,True,0.0
933,125.13,2024-01-10,2024-02-06,True,0.0
933,93.46,2024-10-01,,False,45.72
934,183.68,2024-08-05,,False,11.1
934,114.23,2024-11-09,2024-11-27,True,0.0
934,61.93,2024-03-28,2024-04-05,True,0.0
935,141.78,2024-09-16,,False,37.8
935,150.16,2024-10-17,2024-11-14,True,0.0
935,81.13,2024-09-26,2024-10-17,True,0.0
936,169.41,2024-07-21,,False,22.54
937,120.1,2024-11-28,2024-12-03,True,0.0
937,165.72,2024-06-02,,False,40.41
937,64.4,2024-01-13,2024-01-26,True,0.0
937,178.03,2024-06-20,2024-07-02,True,0.0
938,107.86,2024-04-11,,False,35.35
938,73.05,2024-08-31,,False,29.71
938,117.43,2024-03-04,2024-03-24,True,0.0
939,120.59,2023-12-17,,False,30.63
939,111.78,2024-07-18,,False,9.81
939,163.18,2024-10-02,2024-10-31,True,0.0
939,186.47,2023-12-21,2024-01-10,True,0.0
939,93.35,2024-04-14,,False,26.35
940,153.88,2024-08-20,,False,27.72
940,183.26,2024-01-07,,False,9.65
940,93.11,2024-05-26,2024-06-07,True,0.0
940,167.05,2024-05-29,2024-06-02,True,0.0
940,57.6,2024-02-11,,False,35.03
941,87.17,2024-08-22,2024-08-24,True,0.0
941,143.2,2024-03-28,2024-04-13,True,0.0
942,157.42,2024-01-21,2024-01-31,True,0.0
943,186.4,2024-04-16,,False,34.73
943,173.54,2024-08-16,2024-09-15,True,0.0
944,131.86,2024-10-19,,False,31.03
944,180.08,2024-06-06,2024-06-20,True,0.0
945,170.81,2024-10-21,2024-11-11,True,0.0
945,123.61,2024-01-30,,False,26.86
946,65.91,2024-11-27,,False,48.75
946,176.48,2024-11-03,2024-11-10,True,0.0
946,135.56,2024-04-18,,False,36.2
946,159.86,2024-11-19,,False,43.9
946,86.21,2023-12-08,2023-12-25,True,0.0
947,185.68,2024-03-14,,False,19.31
948,108.6,2024-11-07,2024-11-19,True,0.0
948,139.83,2024-03-04,2024-03-11,True,0.0
948,176.89,2024-06-08,,False,25.71
948,145.59,2024-04-11,,False,48.99
949,57.68,2024-10-25,2024-11-06,True,0.0
949,164.26,2024-03-13,,False,41.67
949,57.48,2024-11-12,,False,13.66
949,198.9,2024-01-14,2024-02-05,True,0.0
950,58.21,2024-04-03,,False,31.5
950,193.57,2024-09-03,,False,7.46
950,112.57,2024-03-03,2024-03-11,True,0.0
951,142.12,2023-12-26,,False,17.39
952,65.5,2024-10-19,,False,27.97
952,135.59,2024-08-05,,False,33.03
952,78.24,2024-10-11,2024-10-24,True,0.0
952,165.81,2024-01-07,,False,36.09
953,173.88,2024-10-10,,False,12.37
954,122.07,2024-06-14,2024-07-11,True,0.0
955,120.84,2024-06-09,,False,16.09
956,114.58,2023-12-27,,False,10.86
957,150.31,2024-03-14,,False,13.27
957,145.39,2024-04-16,2024-05-15,True,0.0
958,73.54,2024-10-08,2024-10-27,True,0.0
958,85.09,2024-02-18,2024-02-19,True,0.0
958,181.22,2024-04-30,2024-05-29,True,0.0
958,140.82,2024-01-08,,False,21.12
959,145.0,2024-07-19,2024-08-03,True,0.0
959,125.36,2024-01-31,,False,40.86
960,199.16,2024-05-18,,False,10.88
960,79.27,2023-12-31,,False,34.8
960,117.01,2024-01-24,,False,40.98
960,169.52,2024-08-17,,False,35.49
960,149.88,2024-06-19,2024-07-02,True,0.0
961,189.49,2024-08-17,,False,13.28
961,107.45,2024-08-21,,False,27.68
961,109.73,2024-04-14,,False,11.99
961,88.26,2024-04-09,2024-05-01,True,0.0
962,59.06,2024-10-17,2024-10-26,True,0.0
962,61.11,2024-07-17,2024-08-16,True,0.0
963,52.98,2024-05-30,2024-06-07,True,0.0
963,96.04,2024-04-19,2024-05-05,True,0.0
964,101.0,2024-04-30,,False,46.93
965,86.07,2024-03-07,,False,38.56
965,173.06,2024-10-01,,False,35.93
966,85.41,2024-06-05,,False,44.44
967,72.38,2024-06-16,,False,23.98
968,132.09,2024-02-19,2024-03-20,True,0.0
968,90.06,2024-04-27,,False,14.4
968,77.42,2024-11-19,,False,29.03
968,103.89,2024-05-13,,False,26.01
968,95.33,2024-07-24,2024-08-21,True,0.0
969,159.23,2024-11-24,2024-12-09,True,0.0
969,156.3,2024-10-31,2024-11-27,True,0.0
970,197.29,2024-01-15,,False,13.04
970,179.51,2024-03-14,,False,21.49
970,84.76,2024-04-01,2024-04-11,True,0.0
971,184.13,2024-11-28,,False,34.15
971,120.42,2024-05-28,2024-06-22,True,0.0
971,191.25,2024-06-14,2024-06-19,True,0.0
971,123.7,2024-03-10,2024-03-24,True,0.0
972,86.69,2024-01-27,,False,49.52
973,152.45,2024-09-16,,False,18.92
973,122.92,2024-03-02,,False,18.87
973,190.1,2024-10-28,,False,33.65
973,186.65,2024-02-08,2024-02-22,True,0.0
973,192.3,2024-05-26,2024-06-13,True,0.0
974,62.36,2024-05-21,,False,43.73
974,110.27,2023-12-18,2024-01-13,True,0.0
974,190.29,2024-03-13,2024-04-03,True,0.0
975,182.72,2024-08-12,2024-09-05,True,0.0
975,165.34,2024-09-16,,False,23.72
975,144.38,2024-02-10,2024-02-14,True,0.0
975,77.95,2024-06-06,2024-06-30,True,0.0
976,72.64,2023-12-31,2024-01-08,True,0.0
977,183.2,2024-04-06,2024-04-08,True,0.0
977,130.08,2024-10-07,,False,43.39
977,71.17,2024-03-05,,False,11.27
977,163.17,2024-12-04,,False,37.3
978,151.97,2024-08-08,,False,24.54
979,61.08,2024-06-03,2024-06-09,True,0.0
979,158.65,2023-12-30,2024-01-26,True,0.0
979,50.19,2024-03-22,,False,49.71
979,148.09,2024-01-21,2024-01-28,True,0.0
980,171.17,2024-10-06,2024-10-19,True,0.0
980,73.89,2024-01-18,,False,24.45
980,111.86,2024-06-10,2024-06-29,True,0.0
981,164.67,2024-03-10,,False,43.67
981,68.36,2024-03-15,2024-03-28,True,0.0
981,63.75,2024-06-27,2024-07-18,True,0.0
981,60.54,2024-08-17,,False,16.1
982,97.74,2024-07-06,,False,11.08
982,147.5,2024-04-07,2024-04-30,True,0.0
982,58.24,2024-01-11,,False,30.12
982,140.68,2024-10-31,2024-11-07,True,0.0
983,84.5,2024-08-28,2024-09-20,True,0.0
983,85.76,2024-04-03,,False,23.86
983,54.81,2023-12-30,,False,25.37
983,72.79,2024-11-14,2024-11-15,True,0.0
984,76.97,2024-06-13,,False,6.66
984,175.53,2024-11-27,,False,30.72
985,140.73,2024-04-11,,False,36.1
985,65.28,2024-08-04,2024-08-28,True,0.0
985,157.04,2024-02-03,,False,23.82
985,124.78,2024-11-21,2024-12-10,True,0.0
986,143.7,2023-12-28,,False,38.52
986,108.01,2024-06-12,2024-07-01,True,0.0
986,125.31,2024-06-07,2024-06-13,True,0.0
986,56.7,2024-01-30,2024-02-23,True,0.0
986,81.78,2024-03-22,2024-04-06,True,0.0
987,142.02,2024-09-17,2024-10-03,True,0.0
987,80.2,2024-01-07,,False,21.91
987,129.02,2024-04-07,2024-04-12,True,0.0
987,139.91,2024-04-06,2024-04-11,True,0.0
988,169.9,2024-02-14,,False,41.5
988,144.38,2024-09-14,2024-10-08,True,0.0
989,193.45,2024-07-06,2024-07-23,True,0.0
989,123.69,2024-04-03,2024-04-12,True,0.0
989,114.56,2024-02-28,2024-03-25,True,0.0
989,83.63,2024-02-18,2024-03-06,True,0.0
990,56.21,2024-01-16,,False,28.06
990,163.93,2024-08-27,2024-09-05,True,0.0
990,136.17,2024-07-11,2024-08-10,True,0.0
990,65.64,2024-12-07,2024-12-14,True,0.0
991,154.5,2024-07-30,,False,38.55
991,104.05,2023-12-16,,False,37.36
991,121.89,2024-05-11,,False,26.13
991,198.74,2024-10-08,,False,32.55
992,124.98,2024-05-06,,False,31.56
992,127.74,2024-01-14,,False,29.75
992,191.86,2024-04-12,2024-05-02,True,0.0
993,129.61,2024-04-08,,False,48.45
994,58.66,2023-12-28,2024-01-06,True,0.0
994,120.3,2024-04-30,2024-05-06,True,0.0
994,83.15,2024-01-27,2024-02-04,True,0.0
994,70.08,2024-03-24,,False,22.52
995,125.43,2024-06-22,2024-07-10,True,0.0
996,117.4,2024-12-05,,False,18.29
996,73.33,2024-11-21,2024-12-16,True,0.0
996,96.87,2023-12-19,,False,23.8
996,89.84,2024-05-23,,False,40.22
997,125.21,2024-10-20,,False,48.28
997,146.18,2024-01-15,,False,31.72
998,73.67,2024-12-06,2024-12-17,True,0.0
998,197.66,2024-11-09,2024-12-06,True,0.0
998,184.46,2024-07-06,,False,30.83
998,68.83,2024-03-16,2024-04-08,True,0.0
999,97.49,2024-07-19,2024-07-30,True,0.0
999,158.23,2023-12-31,2024-01-04,True,0.0
999,125.15,2024-03-08,2024-03-26,True,0.0
999,80.36,2024-02-29,,False,35.76
1000,87.14,2024-08-13,,False,27.25
1000,194.23,2024-09-13,,False,39.09
